,SHEETBAR,DATE,LATITUDE,LONGITUDE,FLDNUM,STRATUM,LOCATCD,TN,TP,TEMP,DO,TURB,COND,VEL,SS,WDP,CHLcal,SECCHI,YEAR,MONTH,SEASON,PredictedTN,PredictedTP,PredictedVEL
129,45001838,10/17/1995,37.6041411529428,-89.5176151797354,5,2,9553130,,,14.02252,8.3,54.0,586.0,1.21,52.3,3.2,14.02252,28.0,1995,10,FALL,1.5009533218855748,0.1558700587891683,1.21
130,45001839,10/17/1995,37.6023918852193,-89.5193953607024,5,2,9553144,,,13.8606,8.2,54.0,587.0,0.53,51.4,2.6,13.8606,27.0,1995,10,FALL,1.5004116623354615,0.15567587895044843,0.53
131,45001840,10/17/1995,37.601008965613,-89.5183275290738,5,2,9553131,,,13.051,7.3,54.0,587.0,1.19,,2.8,13.051,26.0,1995,10,FALL,1.5132500110719835,0.161375003321595,1.19
132,45001841,10/17/1995,37.5996093326638,-89.5166943571356,5,1,9553002,1.482,0.152,21.79468,7.2,53.0,587.0,,42.5,1.0,21.79468,27.0,1995,10,FALL,1.482,0.152,0.7623212168674707
133,45001842,10/18/1995,37.3237694024188,-89.4663066538656,5,2,9553119,0.977,0.067,12.07948,6.8,20.0,635.0,0.03,,3.5,12.07948,65.0,1995,10,FALL,0.977,0.067,0.03
134,45001846,10/18/1995,37.3242529206257,-89.4674121206807,5,2,9553044,0.707,0.055,11.4318,8.4,21.0,635.0,0.04,17.3,1.4,11.4318,65.0,1995,10,FALL,0.707,0.055,0.04
135,45001847,10/18/1995,37.327103393564,-89.4723553196511,5,2,9553118,,,13.77964,7.9,21.0,637.0,0.05,,1.8,13.77964,60.0,1995,10,FALL,1.1103434382647293,0.07679613173367236,0.05
136,45001848,10/18/1995,37.3262037128979,-89.472397432295,5,2,9553042,1.428,0.076,14.99404,7.2,23.0,639.0,0.04,19.7,7.25,14.99404,62.0,1995,10,FALL,1.428,0.076,0.04
137,45001849,10/18/1995,37.3224140136425,-89.4511407638267,5,2,9553045,1.565,0.17,49.64492,6.3,23.0,616.0,0.0,21.2,5.8,49.64492,50.0,1995,10,FALL,1.565,0.17,0.0
138,45001850,10/18/1995,37.3248759082717,-89.4431278655749,5,2,9553043,1.513,0.118,32.23852,6.3,22.0,612.0,0.01,17.7,3.75,32.23852,50.0,1995,10,FALL,1.513,0.118,0.01
139,45001851,10/18/1995,37.3232121364639,-89.4477188388971,5,2,9553120,,,30.78124,6.3,21.0,612.0,0.0,18.1,6.25,30.78124,50.0,1995,10,FALL,1.5345391387417067,0.13953913874170676,0.0
140,45001852,10/18/1995,37.3274391382235,-89.4384941839615,5,2,9553117,,,18.55628,6.2,24.0,613.0,0.04,24.8,6.25,18.55628,50.0,1995,10,FALL,1.5501682809508164,0.15516828095081667,0.04
141,45001853,10/18/1995,37.3299032873111,-89.4756089199399,5,2,9553116,,,21.22796,5.6,20.0,638.0,0.0,17.0,3.5,21.22796,,1995,10,FALL,1.3917272260629354,0.07609090920786232,0.0
142,45001854,10/18/1995,37.3294534456351,-89.4756299592281,5,2,9553041,1.029,0.077,15.15596,6.1,25.0,639.0,0.03,22.1,6.5,15.15596,,1995,10,FALL,1.029,0.077,0.03
143,45001855,10/19/1995,37.0457017921874,-89.3730280158422,5,2,9553064,2.17,0.161,14.50828,5.7,54.0,568.0,0.52,53.3,4.8,14.50828,25.0,1995,10,FALL,2.17,0.161,0.52
144,45001856,10/19/1995,37.0439025406815,-89.37311373026,5,2,9553139,,,13.051,6.1,55.0,568.0,0.25,59.2,1.7,13.051,32.0,1995,10,FALL,1.6784478323738585,0.13064813422790392,0.25
145,45001857,10/19/1995,37.042535924937,-89.3726168781195,5,2,9553140,,,12.32236,5.8,55.0,568.0,0.61,58.6,1.1,12.32236,30.0,1995,10,FALL,1.8334943291384718,0.14239643445643585,0.61
146,45001858,10/19/1995,37.041152126713,-89.3715589198411,5,2,9553141,,,13.21292,5.1,56.0,568.0,0.6,,2.3,13.21292,32.0,1995,10,FALL,1.9681961747536552,0.14984336575873866,0.6
147,45001859,10/19/1995,37.0407023142918,-89.371580354293,5,2,9553142,,,12.56524,4.8,56.0,568.0,0.7,63.8,1.7,12.56524,26.0,1995,10,FALL,2.0066678656394927,0.1519702559865736,0.7
148,45001860,10/19/1995,37.0388858818043,-89.3711049821869,5,2,9553065,1.555,0.127,12.6462,4.9,57.0,568.0,0.62,60.4,1.3,12.6462,29.0,1995,10,FALL,1.555,0.127,0.62
149,45001861,10/19/1995,37.1394176492857,-89.402875943978,5,2,9553047,0.818,0.093,28.10956,5.5,36.0,608.0,0.03,32.2,0.6,28.10956,46.0,1995,10,FALL,0.818,0.093,0.03
150,45001015,01/30/1995,37.3626516255268,-89.4261058955568,5,1,9554093,,,10.65722,14.0,59.0,496.0,0.0,83.4,,10.65722,27.0,1995,1,WINTER,3.30981138676516,0.16109062764748294,0.0
151,45001450,07/24/1995,37.271906093793,-89.5251031461509,5,1,9552103,,,24.51336,6.2,63.0,535.0,,108.6,7.3,24.51336,,1995,7,SUMMER,3.009923824740438,0.21014116194672172,0.8718234445420979
152,45001451,07/24/1995,37.2843699416194,-89.5200192158235,5,1,9552102,,,10.09584,6.1,64.0,535.0,,106.8,8.9,10.09584,27.0,1995,7,SUMMER,2.9581603673213417,0.19680094282493937,1.2016905848873312
153,45001452,07/24/1995,37.2861694073259,-89.5199362498707,5,1,9552101,,,14.16232,6.1,64.0,534.0,,105.6,10.5,14.16232,27.0,1995,7,SUMMER,3.000717474099559,0.21818034243864073,1.1970768349034253
154,45001453,07/24/1995,37.2861030929436,-89.5176841461109,5,1,9552021,2.865,0.15,10.92762,6.1,57.0,533.0,,,3.8,10.92762,27.0,1995,7,SUMMER,2.865,0.15,1.2000546106067267
155,45001454,07/24/1995,37.2834039005598,-89.5178086724129,5,2,9552072,3.076,0.256,9.911,6.1,57.0,533.0,,,6.5,9.911,27.0,1995,7,SUMMER,3.076,0.256,1.2155377027937506
156,45001455,07/24/1995,37.2824544120175,-89.5161611846483,5,2,9552145,,,11.57456,6.3,56.0,533.0,1.1,85.0,4.3,11.57456,30.0,1995,7,SUMMER,2.927617213306003,0.18145698867505367,1.1
157,45001456,07/24/1995,37.2782396194924,-89.5107183791094,5,2,9552073,2.998,0.174,10.74278,6.3,58.0,502.0,1.24,,5.2,10.74278,30.0,1995,7,SUMMER,2.998,0.174,1.24
158,45001457,07/24/1995,37.2773066619006,-89.509634050581,5,2,9552074,3.033,0.198,12.12908,6.3,59.0,533.0,0.88,,7.1,12.12908,27.0,1995,7,SUMMER,3.033,0.198,0.88
159,45001458,07/24/1995,37.2764069376665,-89.5096756438049,5,2,9552051,2.992,0.161,13.70022,6.2,56.0,533.0,0.97,,6.6,13.70022,27.0,1995,7,SUMMER,2.992,0.161,0.97
160,45001459,07/24/1995,37.2759736922406,-89.5102593846048,5,2,9552052,2.942,0.163,9.54132,6.3,65.0,533.0,0.64,,6.3,9.54132,30.0,1995,7,SUMMER,2.942,0.163,0.64
161,45001460,07/24/1995,37.2709254795053,-89.5071106304061,5,2,9552127,,,11.85182,6.3,53.0,533.0,0.58,87.9,4.4,11.85182,30.0,1995,7,SUMMER,2.557050116248405,0.14053082703750258,0.58
162,45001461,07/25/1995,37.6139540607451,-89.51432572404,5,2,9552123,2.644,0.291,10.09584,6.2,63.0,522.0,1.47,,5.6,10.09584,25.0,1995,7,SUMMER,2.644,0.291,1.47
163,45001465,07/25/1995,37.6206347042406,-89.5117481826252,5,2,9552120,,,10.3731,6.1,66.0,524.0,0.7,102.8,2.3,10.3731,25.0,1995,7,SUMMER,2.6932216978220707,0.25989462151521897,0.7
164,45001466,07/25/1995,37.6193186628681,-89.5129423614567,5,2,9552137,,,8.89438,6.0,67.0,520.0,1.65,106.1,5.5,8.89438,25.0,1995,7,SUMMER,2.6906567075157843,0.261515552889331,1.65
165,45001467,07/25/1995,37.6174691068497,-89.5113299663556,5,2,9552121,,,11.94424,6.1,64.0,524.0,1.05,105.1,2.3,11.94424,25.0,1995,7,SUMMER,2.657801045471913,0.28227850598649973,1.05
166,45001468,07/25/1995,37.6170192698556,-89.5113510099327,5,2,9552046,2.788,0.2,9.26406,6.0,67.0,524.0,0.84,,1.9,9.26406,25.0,1995,7,SUMMER,2.788,0.2,0.84
167,45001469,07/25/1995,37.6156697586068,-89.5114141378562,5,2,9552122,,,9.81858,6.1,65.0,524.0,0.58,95.6,1.8,9.81858,25.0,1995,7,SUMMER,2.800938189058866,0.1918285121733479,0.58
168,45001470,07/25/1995,37.6134874975039,-89.5137812649298,5,2,9552047,2.807,0.188,10.65036,6.1,61.0,524.0,0.83,,2.9,10.65036,25.0,1995,7,SUMMER,2.807,0.188,0.83
169,45001471,07/25/1995,37.6122215735789,-89.5166717045494,5,2,9552063,3.29,0.165,9.911,6.1,67.0,524.0,1.42,,6.2,9.911,25.0,1995,7,SUMMER,3.29,0.165,1.42
170,45001472,07/25/1995,37.6113051812423,-89.5161482520482,5,2,9552124,,,9.63374,6.1,63.0,525.0,1.25,94.5,4.6,9.63374,25.0,1995,7,SUMMER,2.9320141462861855,0.18204694541494354,1.25
171,45001473,07/25/1995,37.6095392417756,-89.5173631958439,5,2,9552138,,,9.07922,6.1,63.0,524.0,1.27,95.0,6.0,9.07922,25.0,1995,7,SUMMER,2.980850726450164,0.17972139397856363,1.27
172,45001474,07/25/1995,37.6094723911639,-89.5151013835602,5,2,9552125,,,10.00342,6.1,66.0,525.0,0.83,104.7,2.2,10.00342,25.0,1995,7,SUMMER,3.0104225816911514,0.17831321039565945,0.83
173,45001475,07/25/1995,37.6049907090443,-89.515876928956,5,2,9552126,,,9.07922,6.1,61.0,526.0,0.77,84.5,1.5,9.07922,27.0,1995,7,SUMMER,2.751,0.17540478432919937,0.77
174,45001476,07/25/1995,37.6018585366438,-89.5165893614458,5,2,9552048,2.751,0.17,11.66698,6.2,67.0,526.0,1.05,,1.8,11.66698,27.0,1995,7,SUMMER,2.751,0.17,1.05
175,45001477,07/25/1995,37.5996761379291,-89.5189558746392,5,2,9552049,2.888,0.16,10.28068,6.1,65.0,526.0,1.4,,3.3,10.28068,27.0,1995,7,SUMMER,2.888,0.16,1.4
176,45001478,07/25/1995,37.5979268419792,-89.520735910858,5,2,9552064,2.718,0.196,8.33986,6.1,67.0,525.0,1.71,,3.9,8.33986,25.0,1995,7,SUMMER,2.718,0.196,1.71
177,45001479,07/25/1995,37.6300645246461,-89.5107405561645,5,1,9552081,,,9.17164,5.9,62.0,527.0,,94.8,16.1,9.17164,,1995,7,SUMMER,2.7079063680323263,0.25061472575734933,1.2082315793668672
178,45001480,07/25/1995,37.6281981772583,-89.5085624162317,5,1,9552082,,,7.1384,5.8,65.0,526.0,,132.5,11.6,7.1384,,1995,7,SUMMER,2.706257799519819,0.2516565294701142,1.2173558452591984
179,45001481,07/25/1995,37.6030073574075,-89.5097415251646,5,1,9552083,,,8.61712,5.9,61.0,525.0,,89.6,11.5,8.61712,,1995,7,SUMMER,2.7509999999999994,0.17282431803398332,0.9138650450986593
180,45001482,07/25/1995,37.6012749470792,-89.5120872403993,5,1,9552001,2.751,0.179,11.11246,5.9,64.0,524.0,,,14.2,11.11246,,1995,7,SUMMER,2.751,0.179,0.890767381862934
181,45001483,07/25/1995,37.6013418431246,-89.5143487972204,5,1,9552084,,,10.65036,5.9,69.0,526.0,,104.0,7.1,10.65036,,1995,7,SUMMER,2.7510000000000003,0.17443179937437292,0.8611391631541534
182,45001487,07/25/1995,37.5619559262553,-89.5229773060001,5,1,9552085,,,9.4489,5.9,67.0,525.0,,88.3,8.6,9.4489,,1995,7,SUMMER,2.933306161848978,0.22555734606912706,1.5511378896569177
183,45001488,07/25/1995,37.5618225399435,-89.5184565404506,5,1,9552002,2.55,0.173,10.74278,5.7,39.0,520.0,,,9.0,10.74278,,1995,7,SUMMER,2.55,0.173,1.5514272184060394
184,45001489,07/25/1995,37.5492268728228,-89.5190432038791,5,1,9552086,,,9.72616,5.9,61.0,526.0,,90.2,9.0,9.72616,,1995,7,SUMMER,2.817835699859449,0.20972451676559828,1.5522948768419291
185,45001491,07/26/1995,37.2535137118905,-89.5124239825004,5,1,9552023,2.965,0.161,12.03666,6.0,57.0,562.0,,,10.5,12.03666,,1995,7,SUMMER,2.965,0.161,0.5999377830735916
186,45001492,07/26/1995,37.2529812532342,-89.4944152830005,5,1,9552105,,,14.43958,6.1,66.0,560.0,,95.1,3.8,14.43958,,1995,7,SUMMER,2.721260912496045,0.1373283387928307,0.66094634286279
187,45001493,07/26/1995,37.2545802898777,-89.4875785021268,5,1,9552104,,,11.57456,6.2,50.0,555.0,,69.5,3.6,11.57456,25.0,1995,7,SUMMER,2.93678546375732,0.21975232082476268,0.5818658261383611
188,45001494,07/26/1995,37.2526470790833,-89.4831600867365,5,1,9552024,3.182,0.192,13.33054,6.1,62.0,563.0,,,7.7,13.33054,,1995,7,SUMMER,3.182,0.192,0.621822460850613
189,45001495,07/26/1995,37.2553796541047,-89.4841600139699,5,2,9552078,2.59,0.259,13.42296,6.2,35.0,552.0,0.24,,2.4,13.42296,33.0,1995,7,SUMMER,2.59,0.259,0.24
190,45001496,07/26/1995,37.2579630378036,-89.4953112960945,5,2,9552129,,,12.03666,6.2,65.0,557.0,0.72,79.1,2.4,12.03666,22.0,1995,7,SUMMER,2.5885810148097854,0.19047149405014135,0.72
191,45001497,07/26/1995,37.2602123205122,-89.49520695176,5,2,9552147,,,11.57456,6.2,59.0,557.0,0.62,103.0,2.8,11.57456,23.0,1995,7,SUMMER,2.5370030596699302,0.1882374206636693,0.62
192,45001498,07/26/1995,37.2602623515337,-89.4968954100265,5,2,9552059,2.924,0.205,12.6836,6.2,58.0,557.0,0.86,,4.0,12.6836,23.0,1995,7,SUMMER,2.924,0.205,0.86
193,45001502,07/26/1995,37.2634446955859,-89.4978750663704,5,2,9552077,2.685,0.147,11.85182,6.6,21.0,548.0,0.02,,4.8,11.85182,21.0,1995,7,SUMMER,2.685,0.147,0.02
194,45001503,07/27/1995,37.3093631582019,-89.5120986472015,5,1,9552019,3.122,0.297,9.07922,5.6,150.0,536.0,,,14.1,9.07922,,1995,7,SUMMER,3.122,0.297,1.174854338726513
195,45001504,07/27/1995,37.3092966596342,-89.5098458706442,5,1,9552020,2.928,0.263,10.74278,5.8,105.0,545.0,,,5.3,10.74278,16.0,1995,7,SUMMER,2.928,0.263,1.1744996751359638
196,45001505,07/27/1995,37.316494409829,-89.5095126933783,5,1,9552100,,,10.09584,5.8,130.0,539.0,,211.6,8.3,10.09584,,1995,7,SUMMER,3.0264700771302904,0.28025764238365913,0.7295581386706512
197,45001506,07/27/1995,37.3304228257865,-89.4930722598377,5,1,9552017,5.334,0.324,11.57456,5.7,130.0,537.0,,,12.6,11.57456,,1995,7,SUMMER,5.334,0.324,0.6214178841739785
198,45001507,07/27/1995,37.3283556147015,-89.484142820754,5,1,9552099,,,9.81858,5.8,100.0,547.0,,175.1,9.0,9.81858,,1995,7,SUMMER,4.914919251018546,0.3140451242673246,0.6600016916322947
199,45001508,07/27/1995,37.3301549979632,-89.4840588671559,5,1,9552018,3.187,0.273,11.66698,5.8,140.0,537.0,,,4.7,11.66698,,1995,7,SUMMER,3.187,0.273,0.6627678374209488
200,45001509,07/27/1995,37.3356201776721,-89.4860604592103,5,1,9552098,,,10.28068,5.8,105.0,534.0,,245.5,9.6,10.28068,,1995,7,SUMMER,4.417123363840721,0.3022204432025509,0.6371025235684766
201,45001510,07/27/1995,37.3404133633303,-89.4655259916207,5,1,9552015,2.951,0.31,11.57456,5.7,115.0,535.0,,,10.9,11.57456,,1995,7,SUMMER,2.951,0.31,0.563099137424695
202,45001511,07/27/1995,37.3418750936775,-89.4541734099101,5,1,9552097,,,,5.7,140.0,540.0,,215.9,3.7,,,1995,7,SUMMER,2.908000166267712,0.2870000889338921,0.7149754571939742
203,45001512,07/27/1995,37.3382088073661,-89.4520893069301,5,1,9552016,,,,5.7,140.0,532.0,,,9.9,,,1995,7,SUMMER,2.91220116645754,0.2892471355470562,0.7149438026894809
204,45001513,07/27/1995,37.3433357089857,-89.442820473267,5,1,9552014,2.865,0.264,10.18826,5.7,125.0,536.0,,,5.0,10.18826,,1995,7,SUMMER,2.865,0.264,0.5066059292510706
205,45001514,07/27/1995,37.3485977933279,-89.4380579360729,5,1,9552095,,,10.92762,5.8,130.0,538.0,,206.1,3.2,10.92762,,1995,7,SUMMER,3.1933255476389046,0.3366237871241903,0.2652265706473246
206,45001515,07/27/1995,37.3485298248979,-89.4358041677395,5,1,9552013,3.09,0.288,10.00342,5.6,140.0,535.0,,,6.5,10.00342,,1995,7,SUMMER,3.09,0.288,0.26531690819125947
207,45001516,07/27/1995,37.3483937595487,-89.4312966537846,5,1,9552096,,,10.09584,5.6,130.0,531.0,,238.8,6.9,10.09584,,1995,7,SUMMER,3.1353332869109583,0.30933331148750987,0.2657718756760782
208,45001517,07/27/1995,37.3501930336997,-89.4312113781766,5,1,9552012,3.226,0.352,10.3731,5.6,140.0,531.0,,,6.5,10.3731,,1995,7,SUMMER,3.226,0.352,0.3825546273613053
209,45001518,07/27/1995,37.3769774291664,-89.4231675467754,5,1,9552094,,,10.55794,5.7,140.0,535.0,,235.5,8.0,10.55794,,1995,7,SUMMER,3.1831479285372244,0.235438676967486,0.6248442528181695
210,45001519,07/27/1995,37.3804392747059,-89.4184870551796,5,1,9552011,3.154,0.252,10.74278,5.6,150.0,530.0,,,10.9,10.74278,,1995,7,SUMMER,3.154,0.252,0.4545676376891186
211,45001520,07/27/1995,37.3947589301051,-89.4302259560591,5,2,9552139,2.961,0.234,9.4489,5.7,140.0,535.0,0.44,,8.7,9.4489,18.0,1995,7,SUMMER,2.961,0.234,0.44
212,45001524,07/27/1995,37.3714366006988,-89.4335904796479,5,2,9552050,3.198,0.227,10.28068,5.8,150.0,537.0,0.55,,3.8,10.28068,15.0,1995,7,SUMMER,3.198,0.227,0.55
213,45001525,07/27/1995,37.3784861054872,-89.4134998459499,5,2,9552141,,,9.911,5.9,120.0,532.0,0.72,194.9,7.2,9.911,13.0,1995,7,SUMMER,3.1339740231398894,0.2789580457732265,0.72
214,45001527,07/27/1995,37.3636595358529,-89.4147708928351,5,2,9552065,3.128,0.287,8.70954,5.8,110.0,532.0,0.47,,5.9,8.70954,17.0,1995,7,SUMMER,3.128,0.287,0.47
215,45001528,07/27/1995,37.3596625410301,-89.4166542643394,5,2,9552142,,,10.92762,5.8,110.0,532.0,0.61,143.7,7.1,10.92762,21.0,1995,7,SUMMER,3.1996767568214537,0.28850898435413586,0.61
216,45001529,07/27/1995,37.3547829604325,-89.4191436965086,5,2,9552143,,,10.18826,5.7,115.0,533.0,0.59,130.4,8.0,10.18826,15.0,1995,7,SUMMER,3.170922124350189,0.2879036236705303,0.59
217,45001530,07/27/1995,37.3477054181707,-89.4234299419219,5,2,9552066,3.223,0.289,9.54132,5.8,90.0,534.0,0.57,,9.0,9.54132,18.0,1995,7,SUMMER,3.223,0.289,0.57
218,45001531,07/27/1995,37.3463730274383,-89.4240574504088,5,2,9552144,,,11.57456,5.7,120.0,534.0,0.2,153.4,9.0,11.57456,22.0,1995,7,SUMMER,3.2028187414324614,0.29020126539092495,0.2
219,45001532,07/27/1995,37.3459232121925,-89.4240788097549,5,2,9552067,3.139,0.294,10.55794,5.7,110.0,533.0,0.33,,9.0,10.55794,16.0,1995,7,SUMMER,3.139,0.294,0.33
220,45001533,07/27/1995,37.339676927312,-89.426067895663,5,2,9552068,4.438,0.299,9.72616,5.6,110.0,534.0,0.7,,4.4,9.72616,16.0,1995,7,SUMMER,4.438,0.299,0.7
221,45001534,07/27/1995,37.3295183437691,-89.4327548872625,5,2,9552070,2.508,0.265,11.38972,5.8,120.0,534.0,0.68,,5.7,11.38972,20.0,1995,7,SUMMER,2.508,0.265,0.68
222,45001535,07/27/1995,37.3287036891363,-89.4356139345263,5,2,9552071,3.164,0.246,10.74278,5.8,115.0,534.0,0.56,,5.8,10.74278,18.0,1995,7,SUMMER,3.164,0.246,0.56
223,45001536,07/27/1995,37.3278719838239,-89.4379096364444,5,2,9552041,3.31,0.298,10.65036,5.9,120.0,535.0,0.71,,4.8,10.65036,18.0,1995,7,SUMMER,3.31,0.298,0.71
224,45001537,07/27/1995,37.3265904064965,-89.4402265386786,5,2,9552042,3.205,0.298,11.11246,5.9,110.0,535.0,0.72,,6.6,11.11246,11.0,1995,7,SUMMER,3.205,0.298,0.72
225,45001539,07/27/1995,37.3299536776004,-89.4772989009766,5,2,9552116,,,11.57456,5.9,120.0,538.0,0.29,169.2,8.1,11.57456,17.0,1995,7,SUMMER,4.689901383275323,0.30870003285842645,0.29
226,45001540,07/27/1995,37.3360272654689,-89.4245485953194,5,2,9552069,3.023,0.329,10.46552,5.8,120.0,534.0,0.59,,6.2,10.46552,18.0,1995,7,SUMMER,3.023,0.329,0.59
227,45001541,07/27/1995,37.3875278109041,-89.4294401979204,5,2,9552140,,,9.54132,5.8,100.0,536.0,0.35,155.4,7.1,9.54132,13.0,1995,7,SUMMER,3.078326403050645,0.2449423588337389,0.35
228,45001542,07/28/1995,37.4331635260634,-89.4340493473482,5,1,9552093,,,11.02004,5.8,130.0,498.0,,196.5,5.0,11.02004,15.0,1995,7,SUMMER,3.2645660990008007,0.3469956220293672,0.39112600771194606
229,45001543,07/28/1995,37.4387655931041,-89.4405623155371,5,1,9552010,3.341,0.37,10.18826,5.8,130.0,498.0,,,10.4,10.18826,,1995,7,SUMMER,3.341,0.37,0.3916389929545202
230,45001544,07/28/1995,37.4352350692804,-89.4429893336524,5,1,9552092,,,9.4489,5.8,160.0,498.0,,254.8,6.7,9.4489,13.0,1995,7,SUMMER,3.2576465445174345,0.34491303767029585,0.3914361900942428
231,45001545,07/28/1995,37.4462345273584,-89.4492477799884,5,1,9552091,,,,5.8,150.0,498.0,,233.0,9.8,,13.0,1995,7,SUMMER,3.30530566180761,0.35925704384500895,0.39219660250201827
232,45001546,07/28/1995,37.4516323637616,-89.4489923146127,5,1,9552009,3.238,0.339,,5.7,170.0,498.0,,,9.5,,,1995,7,SUMMER,3.238,0.339,0.3924164230834576
233,45001548,07/28/1995,37.4723040293413,-89.4774028957559,5,1,9552090,,,10.18826,5.8,150.0,497.0,,245.6,8.6,10.18826,,1995,7,SUMMER,3.174402394135918,0.33765823274355394,0.3932882725703809
234,45001549,07/28/1995,37.4741707245561,-89.4795759781748,5,1,9552008,3.303,0.318,11.7594,5.7,160.0,498.0,,,12.3,11.7594,13.0,1995,7,SUMMER,3.303,0.318,0.3933386469910705
235,45001553,07/28/1995,37.4760373847334,-89.48174916843,5,1,9552089,,,9.4489,5.8,170.0,498.0,,254.5,15.0,9.4489,15.0,1995,7,SUMMER,3.190231386505726,0.33523851416472983,0.3933863829813871
236,45001554,07/28/1995,37.4815699408609,-89.4860115053961,5,1,9552007,3.146,0.342,10.92762,5.8,170.0,498.0,,,13.9,10.92762,15.0,1995,7,SUMMER,3.146,0.342,0.3934933436060445
237,45001555,07/28/1995,37.5035649276348,-89.4985497986722,5,1,9552006,3.121,0.308,14.34716,5.8,170.0,498.0,,,6.5,14.34716,,1995,7,SUMMER,3.121,0.308,1.5538193412308283
238,45001557,07/28/1995,37.5089629986071,-89.4982973542258,5,1,9552005,3.137,0.3,10.3731,5.8,150.0,498.0,,,10.5,10.3731,,1995,7,SUMMER,3.137,0.3,1.553769416216211
239,45001558,07/28/1995,37.5108293792684,-89.5004719806632,5,1,9552088,,,11.2973,5.8,150.0,498.0,,256.0,10.3,11.2973,,1995,7,SUMMER,3.164000006895427,0.32500000638465487,1.553717391393185
240,45001559,07/28/1995,37.5125617090346,-89.4981290205114,5,1,9552004,3.191,0.35,11.66698,5.7,170.0,497.0,,,11.9,11.66698,15.0,1995,7,SUMMER,3.191,0.35,1.553734315703027
241,45001560,07/28/1995,37.5161604166188,-89.4979606568572,5,1,9552087,,,6.95356,5.8,47.0,500.0,,45.0,7.7,6.95356,,1995,7,SUMMER,3.1550000000060017,0.3166666666722239,1.5536977548817479
242,45001561,07/28/1995,37.529099778465,-89.5086674531528,5,1,9552003,2.973,0.231,9.911,5.7,110.0,499.0,,126.7,3.0,9.911,,1995,7,SUMMER,2.973,0.231,1.5532843236858511
243,45001562,07/31/1995,37.1055152088897,-89.3842346916164,5,1,9552114,,,12.86844,6.3,86.0,479.0,,,10.3,12.86844,,1995,7,SUMMER,2.5617840914815133,0.15533760902283417,0.1
244,45001563,07/31/1995,37.0928518229047,-89.382587936348,5,1,9552115,2.957,0.234,11.66698,6.2,86.0,480.0,,,1.3,11.66698,,1995,7,SUMMER,2.957,0.234,0.1
245,45001567,07/31/1995,37.053520290794,-89.3782757919401,5,2,9552130,,,13.88506,6.3,74.0,479.0,1.19,112.9,4.4,13.88506,,1995,7,SUMMER,2.9764899010959387,0.21458558160229738,1.19
246,45001568,07/31/1995,37.0517038754528,-89.3778002030831,5,2,9552131,,,13.6078,6.4,78.0,479.0,1.28,113.5,5.3,13.6078,23.0,1995,7,SUMMER,2.645652538476382,0.19689163872449886,1.28
247,45001569,07/31/1995,37.0507527645,-89.3761594258591,5,2,9552132,,,13.33054,6.4,81.0,480.0,1.29,126.4,4.6,13.33054,23.0,1995,7,SUMMER,2.6709669818191495,0.20314914157327296,1.29
248,45001570,07/31/1995,37.0493518196387,-89.3745401143014,5,2,9552133,,,12.2215,6.3,83.0,,1.08,94.4,2.8,12.2215,23.0,1995,7,SUMMER,2.702836786692656,0.21102707086784753,1.08
249,45001571,07/31/1995,37.0416191204699,-89.3720986103258,5,2,9552134,,,,,85.0,,0.98,119.8,3.6,13.1457,,1995,7,SUMMER,2.7310679752340072,0.20667642493710797,0.98
250,45001572,07/31/1995,37.0393185088463,-89.3705224383655,5,2,9552135,,,,,85.0,,0.77,121.4,3.4,12.40634,20.0,1995,7,SUMMER,2.7024998279960055,0.2030922293426723,0.77
251,45001573,07/31/1995,37.038367314671,-89.3688820148807,5,2,9552136,,,,,86.0,,0.76,127.0,2.4,12.03666,23.0,1995,7,SUMMER,2.713605855281067,0.20448560545961725,0.76
252,45001574,07/31/1995,37.0397511326391,-89.3699398879506,5,2,9552149,,,,,86.0,,0.99,133.3,3.5,13.51538,23.0,1995,7,SUMMER,2.7135624768787032,0.20448016315083362,0.99
253,45001575,07/31/1995,37.0392841303472,-89.369400223841,5,2,9552150,,,,,85.0,,0.88,113.4,3.2,13.05328,19.0,1995,7,SUMMER,2.7143485806418797,0.2045787887152174,0.88
254,45001576,07/31/1995,37.0964503332527,-89.3824166436128,5,1,9552034,2.751,0.174,12.03666,6.0,80.0,480.0,,,3.8,12.03666,,1995,7,SUMMER,2.751,0.174,0.1
255,45001577,07/31/1995,37.0891846949996,-89.3805132693932,5,1,9552035,2.758,0.229,12.49876,6.2,85.0,480.0,,,4.1,12.49876,20.0,1995,7,SUMMER,2.758,0.229,0.1
256,45001578,07/31/1995,37.0871793565359,-89.3738613585273,5,1,9552036,3.833,0.218,13.97748,6.2,92.0,481.0,,,9.5,13.97748,,1995,7,SUMMER,3.833,0.218,0.1
257,45001579,07/31/1995,37.0801197868283,-89.3786958991229,5,1,9552037,4.001,0.178,11.02004,6.7,37.0,478.0,,,2.0,11.02004,30.0,1995,7,SUMMER,4.001,0.178,1.2566365379229851
258,45001580,07/31/1995,37.0782518616678,-89.3765359897121,5,1,9552038,2.885,0.246,12.86844,6.2,91.0,480.0,,,9.2,12.86844,20.0,1995,7,SUMMER,2.885,0.246,1.256719682932764
259,45001581,07/31/1995,37.0585882962603,-89.3819690974464,5,1,9552039,3.037,0.214,12.49876,6.2,93.0,481.0,,,9.3,12.49876,,1995,7,SUMMER,3.037,0.214,1.2618784957018665
