,SHEETBAR,DATE,LATITUDE,LONGITUDE,FLDNUM,STRATUM,LOCATCD,TN,TP,TEMP,DO,TURB,COND,VEL,SS,WDP,CHLcal,SECCHI,MONTH,SEASON,YEAR,PREDICTED_TN,PREDICTED_TP,PREDICTED_TEMP,PREDICTED_DO,PREDICTED_TURB,PREDICTED_COND,PREDICTED_VEL,PREDICTED_SS,PREDICTED_WDP,PREDICTED_CHLcal,PREDICTED_SECCHI
95,41000160,07/30/1993,44.5605775923111,-92.3849179155839,1,4,9312062,4.199,0.208,25.8,9.1,18.0,550.0,0.04,18.2,6.0,22.55884,47.0,7,SUMMER,1993,4.199,0.208,25.8,9.1,18.0,550.0,0.04,18.2,6.0,22.55884,47.0
96,41000161,07/30/1993,44.5676680709764,-92.3859262394202,1,4,9312059,3.701,0.226,25.2,8.5,19.0,539.0,0.1,20.0,5.8,24.65002,47.0,7,SUMMER,1993,3.701,0.226,25.2,8.5,19.0,539.0,0.1,20.0,5.8,24.65002,47.0
97,41000162,07/30/1993,44.5672475319531,-92.3780849483261,1,4,9312060,3.552,0.219,26.1,9.7,18.0,543.0,0.04,17.2,6.0,26.90206,42.0,7,SUMMER,1993,3.552,0.219,26.1,9.7,18.0,543.0,0.04,17.2,6.0,26.90206,42.0
98,41000163,07/30/1993,44.5718519095747,-92.3641064317362,1,4,9312058,3.735,0.214,25.9,10.2,15.0,530.0,0.04,14.6,5.6,23.36314,50.0,7,SUMMER,1993,3.735,0.214,25.9,10.2,15.0,530.0,0.04,14.6,5.6,23.36314,50.0
99,41000164,07/30/1993,44.5738289384953,-92.3554448104432,1,4,9312057,3.755,0.216,27.2,9.8,12.0,534.0,0.06,12.8,3.6,19.01992,65.0,7,SUMMER,1993,3.755,0.216,27.2,9.8,12.0,534.0,0.06,12.8,3.6,19.01992,65.0
100,41000165,07/30/1993,44.5668434668078,-92.3539477897102,1,4,9312061,3.726,0.212,25.9,10.5,15.0,534.0,0.06,14.8,6.3,21.43282,50.0,7,SUMMER,1993,3.726,0.212,25.9,10.5,15.0,534.0,0.06,14.8,6.3,21.43282,50.0
101,41000166,07/30/1993,44.4366985693351,-92.2477611581772,1,4,9312158,,,26.9,8.8,13.0,559.0,0.11,12.0,8.9,14.03326,59.0,7,SUMMER,1993,3.6217016562431015,0.19688946028605744,26.9,8.8,13.0,559.0,0.11,12.0,8.9,14.03326,59.0
102,41000167,07/30/1993,44.4311817516999,-92.2225025458264,1,4,9312160,,,26.0,8.6,13.0,563.0,0.07,12.4,10.4,17.97433,61.0,7,SUMMER,1993,4.0345218562164495,0.2233853701719795,26.0,8.6,13.0,563.0,0.07,12.4,10.4,17.97433,61.0
103,41000168,07/30/1993,44.4421997433373,-92.2183351310746,1,4,9312157,,,27.2,9.2,12.0,560.0,0.1,10.4,9.5,13.22896,64.0,7,SUMMER,1993,3.64861613266791,0.19983055771434574,27.2,9.2,12.0,560.0,0.1,10.4,9.5,13.22896,64.0
104,41000169,07/30/1993,44.4396378546172,-92.2006889440474,1,4,9312068,4.087,0.221,27.9,9.6,8.0,549.0,0.05,9.4,9.0,15.80272,63.0,7,SUMMER,1993,4.087,0.221,27.9,9.6,8.0,549.0,0.05,9.4,9.0,15.80272,63.0
105,41000170,07/30/1993,44.4322721670378,-92.1953615267314,1,4,9312070,3.977,0.226,27.1,9.6,8.0,548.0,0.06,7.8,9.5,14.43541,67.0,7,SUMMER,1993,3.977,0.226,27.1,9.6,8.0,548.0,0.06,7.8,9.5,14.43541,67.0
106,41000171,08/02/1993,44.4367480129283,-92.1828855193722,1,4,9312159,,,23.7,6.3,21.0,558.0,,20.7,8.7,10.73563,52.0,8,SUMMER,1993,3.4867081526994466,0.19625803132184144,23.7,6.3,21.0,558.0,0.05566772430737162,20.7,8.7,10.73563,52.0
107,41000172,08/02/1993,44.4204270336973,-92.170551013335,1,4,9312163,,,23.8,6.8,11.0,556.0,,9.5,10.2,10.33348,78.0,8,SUMMER,1993,3.376269400432995,0.22281854343119623,23.8,6.8,11.0,556.0,0.05574998257096689,9.5,10.2,10.33348,78.0
108,41000173,08/02/1993,44.4231402317007,-92.1660655409284,1,4,9312072,3.393,0.221,23.9,6.9,7.0,550.0,,11.2,11.0,9.93133,77.0,8,SUMMER,1993,3.393,0.221,23.9,6.9,7.0,550.0,0.05565484682078049,11.2,11.0,9.93133,77.0
109,41000174,08/02/1993,44.4316592625735,-92.1492967351677,1,4,9312069,3.301,0.231,23.0,6.4,9.0,554.0,,12.1,8.7,8.40316,80.0,8,SUMMER,1993,3.301,0.231,23.0,6.4,9.0,554.0,0.055329877949099784,12.1,8.7,8.40316,80.0
110,41000175,08/02/1993,44.4332724071105,-92.1434936067621,1,4,9312161,,,23.0,6.4,6.0,554.0,,9.5,7.4,8.56402,74.0,8,SUMMER,1993,3.1969232682113686,0.20917117235893878,23.0,6.4,6.0,554.0,0.05527289844932797,9.5,7.4,8.56402,74.0
111,41000176,08/02/1993,44.4318134427084,-92.1244297349376,1,4,9312162,,,23.1,6.7,7.0,556.0,,12.6,3.9,9.44875,79.0,8,SUMMER,1993,3.141828242631226,0.1722632425728115,23.1,6.7,7.0,556.0,0.05520604727219067,12.6,3.9,9.44875,79.0
112,41000177,08/02/1993,44.425282754451,-92.1169392346151,1,4,9312071,3.478,0.234,23.0,6.8,14.0,550.0,,13.0,3.8,8.88574,75.0,8,SUMMER,1993,3.478,0.234,23.0,6.8,14.0,550.0,0.05521439177308253,13.0,3.8,8.88574,75.0
113,41000178,08/02/1993,44.4145599852753,-92.1053187760385,1,1,9312106,,,23.1,6.8,7.0,554.0,,11.3,2.3,8.80531,86.0,8,SUMMER,1993,2.438223358624117,0.18228427838652497,23.1,6.8,7.0,554.0,0.14832346076164526,11.3,2.3,8.80531,86.0
114,41000179,08/02/1993,44.4144808388456,-92.0952715095572,1,1,9312004,3.508,0.234,23.2,7.0,12.0,550.0,,10.8,2.5,9.69004,73.0,8,SUMMER,1993,3.508,0.234,23.2,7.0,12.0,550.0,0.1489447877985773,10.8,2.5,9.69004,73.0
115,41000180,08/02/1993,44.5570743613018,-92.4279917170038,1,1,9312005,3.175,0.225,23.7,6.9,10.0,554.0,,8.8,4.6,9.60961,82.0,8,SUMMER,1993,3.175,0.225,23.7,6.9,10.0,554.0,0.1372850305948206,8.8,4.6,9.60961,82.0
116,41000181,08/02/1993,44.4090198699658,-92.0878200486676,1,1,9312006,3.621,0.225,23.7,6.8,12.0,556.0,,10.7,4.9,9.93133,82.0,8,SUMMER,1993,3.621,0.225,23.7,6.8,12.0,556.0,0.1480414913758618,10.7,4.9,9.93133,82.0
117,41000182,08/02/1993,44.4034361025224,-92.0653020200903,1,1,9312007,3.323,0.205,23.7,6.8,12.0,552.0,,12.0,9.8,10.25305,73.0,8,SUMMER,1993,3.323,0.205,23.7,6.8,12.0,552.0,0.1491056731470298,12.0,9.8,10.25305,73.0
118,41000183,08/02/1993,44.3925098266264,-92.0504088962665,1,2,9312018,3.521,0.229,23.9,6.7,14.0,555.0,,13.8,2.5,11.13778,70.0,8,SUMMER,1993,3.521,0.229,23.9,6.7,14.0,555.0,0.13646483210819021,13.8,2.5,11.13778,70.0
119,41000184,08/02/1993,44.3902808661289,-92.0002107550825,1,3,9312039,2.911,0.197,23.2,7.3,14.0,442.0,0.41,14.6,0.8,10.81606,69.0,8,SUMMER,1993,2.911,0.197,23.2,7.3,14.0,442.0,0.41,14.6,0.8,10.81606,69.0
120,41000185,08/02/1993,44.392059162631,-91.9976693206088,1,3,9312136,,,23.9,7.4,12.0,442.0,0.39,13.6,1.0,10.73563,87.0,8,SUMMER,1993,2.8593763866203856,0.19167111087694305,23.9,7.4,12.0,442.0,0.39,13.6,1.0,10.73563,87.0
121,41000186,08/02/1993,44.3774337348293,-91.9728135613383,1,3,9312043,2.677,0.189,24.0,7.3,24.0,470.0,0.04,30.3,1.0,13.47025,47.0,8,SUMMER,1993,2.677,0.189,24.0,7.3,24.0,470.0,0.04,30.3,1.0,13.47025,47.0
122,41000187,08/02/1993,44.3792114230369,-91.9702718714901,1,3,9312042,2.751,0.186,23.4,7.7,18.0,456.0,0.2,23.9,1.1,13.63111,51.0,8,SUMMER,1993,2.751,0.186,23.4,7.7,18.0,456.0,0.2,23.9,1.1,13.63111,51.0
123,41000188,08/02/1993,44.3810117133948,-91.9702403137768,1,3,9312138,,,23.9,7.7,13.0,455.0,0.39,17.2,1.5,11.53993,70.0,8,SUMMER,1993,2.9074999999999998,0.1735,23.9,7.7,13.0,455.0,0.39,17.2,1.5,11.53993,70.0
124,41000189,08/02/1993,44.3937262548281,-91.9825734933153,1,3,9312038,2.0,0.175,23.5,7.0,21.0,320.0,0.13,30.6,1.5,14.99842,48.0,8,SUMMER,1993,2.0,0.175,23.5,7.0,21.0,320.0,0.13,30.6,1.5,14.99842,48.0
125,41000190,08/02/1993,44.3974601758249,-91.9975896712974,1,3,9312134,,,23.7,7.6,15.0,444.0,0.29,21.0,1.2,12.82681,68.0,8,SUMMER,1993,2.415930547999928,0.17023044366382234,23.7,7.6,15.0,444.0,0.29,21.0,1.2,12.82681,68.0
126,41000191,08/02/1993,44.4029050483939,-92.0025199334901,1,3,9312131,,,23.7,6.5,20.0,279.0,0.18,24.6,1.7,13.30939,59.0,8,SUMMER,1993,2.1067808574943996,0.16992387848193513,23.7,6.5,20.0,279.0,0.18,24.6,1.7,13.30939,59.0
127,41000192,08/02/1993,44.3975041424165,-92.0026117006724,1,3,9312133,,,23.9,7.6,15.0,430.0,0.34,22.1,1.2,12.10294,72.0,8,SUMMER,1993,2.5385379045661853,0.15614718909327835,23.9,7.6,15.0,430.0,0.34,22.1,1.2,12.10294,72.0
128,41000193,08/02/1993,44.395703839251,-92.0026422840188,1,2,9312017,2.756,0.181,23.9,7.5,14.0,430.0,,20.8,0.8,11.78122,67.0,8,SUMMER,1993,2.756,0.181,23.9,7.5,14.0,430.0,0.3192893195138765,20.8,0.8,11.78122,67.0
129,41000194,08/02/1993,44.3921032311608,-92.0027034421418,1,3,9312135,,,23.7,7.4,13.0,428.0,0.57,16.5,0.9,12.58552,71.0,8,SUMMER,1993,2.846702862250088,0.19036287610323485,23.7,7.4,13.0,428.0,0.57,16.5,0.9,12.58552,71.0
130,41000195,08/03/1993,44.3941200298758,-92.0277816423874,1,3,9312036,1.837,0.199,22.1,7.0,15.0,286.0,0.26,22.1,1.1,11.78122,56.0,8,SUMMER,1993,1.837,0.199,22.1,7.0,15.0,286.0,0.26,22.1,1.1,11.78122,56.0
131,41000196,08/03/1993,44.3994565990089,-92.020158845715,1,3,9312132,,,22.9,7.0,21.0,350.0,0.12,33.4,0.5,14.11369,50.0,8,SUMMER,1993,2.215240222659783,0.2123118524965215,22.9,7.0,21.0,350.0,0.12,33.4,0.5,14.11369,50.0
132,41000197,08/03/1993,44.3939690632633,-92.0102054682073,1,3,9312037,2.661,0.228,22.9,7.2,21.0,376.0,0.3,30.0,0.8,14.11369,51.0,8,SUMMER,1993,2.661,0.228,22.9,7.2,21.0,376.0,0.3,30.0,0.8,14.11369,51.0
133,41000198,08/03/1993,44.4047272551913,-92.0050006656241,1,3,9312035,2.378,0.208,22.2,6.2,20.0,252.0,0.09,23.8,0.7,13.14853,45.0,8,SUMMER,1993,2.378,0.208,22.2,6.2,20.0,252.0,0.09,23.8,0.7,13.14853,45.0
134,41000199,08/03/1993,44.4082839851669,-91.9999166625246,1,3,9312034,1.241,0.23,22.8,2.8,15.0,271.0,0.02,20.4,0.6,5.90983,60.0,8,SUMMER,1993,1.241,0.23,22.8,2.8,15.0,271.0,0.02,20.4,0.6,5.90983,60.0
135,41000419,10/18/1993,44.4931463621242,-92.2856990345017,1,4,9313158,,,11.3,10.5,20.0,605.0,0.01,19.3,6.8,25.51558,48.0,10,FALL,1993,3.1896192501850154,0.16319246926682346,11.3,10.5,20.0,605.0,0.01,19.3,6.8,25.51558,48.0
136,41000420,10/18/1993,44.4970144413705,-92.2866454985791,1,4,9313157,,,11.9,10.6,24.0,591.0,0.05,22.8,8.8,27.5175,43.0,10,FALL,1993,3.438675585347795,0.16084510285381654,11.9,10.6,24.0,591.0,0.05,22.8,8.8,27.5175,43.0
137,41000421,10/18/1993,44.5115908023986,-92.2984326649084,1,4,9313156,,,11.9,10.6,26.0,594.0,,25.6,8.2,30.04166,40.0,10,FALL,1993,3.6086582816308357,0.1694460914806548,11.9,10.6,26.0,594.0,0.031994808190425564,25.6,8.2,30.04166,40.0
138,41000422,10/18/1993,44.5212568771601,-92.3097928480372,1,4,9313063,3.217,0.189,12.0,10.8,30.0,593.0,,32.4,7.6,31.08614,39.0,10,FALL,1993,3.217,0.189,12.0,10.8,30.0,593.0,0.031160166024773263,32.4,7.6,31.08614,39.0
139,41000423,10/18/1993,44.5331820834183,-92.3304064789162,1,4,9313062,3.708,0.173,12.1,11.0,22.0,596.0,,21.6,1.0,35.26406,43.0,10,FALL,1993,3.708,0.173,12.1,11.0,22.0,596.0,0.030687923925214945,21.6,1.0,35.26406,43.0
140,41000424,10/18/1993,44.545607830349,-92.3416065326867,1,4,9313061,3.864,0.182,12.1,10.5,32.0,601.0,,33.2,6.5,35.61222,35.0,10,FALL,1993,3.864,0.182,12.1,10.5,32.0,601.0,0.03053879608232365,33.2,6.5,35.61222,35.0
141,41000425,10/18/1993,44.5567773618666,-92.3318357440521,1,4,9313155,,,11.8,10.2,26.0,607.0,,26.0,4.6,33.95846,38.0,10,FALL,1993,3.5480827833061492,0.17441365174320084,11.8,10.2,26.0,607.0,0.03053508690658478,26.0,4.6,33.95846,38.0
142,41000426,10/18/1993,44.5689911181633,-92.3825245807782,1,4,9313152,,,11.9,11.8,22.0,603.0,,20.3,4.3,41.18278,42.0,10,FALL,1993,3.875998897302204,0.18263502380296018,11.9,11.8,22.0,603.0,0.07,20.3,4.3,41.18278,42.0
143,41000427,10/18/1993,44.5688333347475,-92.391707120613,1,4,9313151,,,11.9,12.0,23.0,600.0,,20.8,3.9,39.87718,46.0,10,FALL,1993,3.786117982778454,0.1877182631847661,11.9,12.0,23.0,600.0,0.07,20.8,3.9,39.87718,46.0
144,41000428,10/18/1993,44.5666796838209,-92.394714183898,1,4,9313057,3.622,0.197,11.9,11.0,33.0,585.0,,35.0,3.4,38.91974,34.0,10,FALL,1993,3.622,0.197,11.9,11.0,33.0,585.0,0.07,35.0,3.4,38.91974,34.0
145,41000429,10/18/1993,44.5634386810118,-92.4015352158462,1,4,9313153,,,12.1,11.3,32.0,589.0,,38.9,3.2,36.13446,35.0,10,FALL,1993,3.763433373215417,0.1890011974016988,12.1,11.3,32.0,589.0,0.07,38.9,3.2,36.13446,35.0
146,41000430,10/18/1993,44.5775752494808,-92.4283827578945,1,4,9313150,,,12.0,11.6,51.0,578.0,,58.0,1.8,45.88294,26.0,10,FALL,1993,4.389289829690968,0.16925663798571838,12.0,11.6,51.0,578.0,0.16176643740120386,58.0,1.8,45.88294,26.0
147,41000431,10/18/1993,44.5565092782537,-92.4230363481034,1,4,9313154,,,12.3,11.3,20.0,603.0,,30.5,0.7,35.43814,47.0,10,FALL,1993,4.010190026318717,0.1596615960246672,12.3,11.3,20.0,603.0,0.07,30.5,0.7,35.43814,47.0
148,41000432,10/18/1993,44.5507492879758,-92.4058073435838,1,4,9313059,3.856,0.181,12.1,11.1,25.0,605.0,,33.5,1.4,31.26022,47.0,10,FALL,1993,3.856,0.181,12.1,11.1,25.0,605.0,0.07,33.5,1.4,31.26022,47.0
149,41000433,10/18/1993,44.5505335420966,-92.3989858455109,1,4,9313060,3.979,0.177,12.2,11.2,23.0,606.0,,27.6,2.6,34.13254,45.0,10,FALL,1993,3.979,0.177,12.2,11.2,23.0,606.0,0.07,27.6,2.6,34.13254,45.0
150,41000434,10/18/1993,44.5494099938801,-92.3758199599969,1,4,9313058,3.783,0.168,12.5,12.1,18.0,597.0,,18.2,5.1,44.14214,53.0,10,FALL,1993,3.783,0.168,12.5,12.1,18.0,597.0,0.07,18.2,5.1,44.14214,53.0
151,41000435,10/18/1993,44.4729865363103,-92.2696124774453,1,4,9313064,3.624,0.177,12.9,12.2,17.0,586.0,,17.4,8.3,35.17702,50.0,10,FALL,1993,3.624,0.177,12.9,12.2,17.0,586.0,0.028513837013520858,17.4,8.3,35.17702,50.0
152,41000436,10/19/1993,44.4478925051926,-92.260700537379,1,3,9313133,,,11.5,8.7,8.0,615.0,,5.8,7.4,16.11526,105.0,10,FALL,1993,3.040268817202732,0.15356788230645174,11.5,8.7,8.0,615.0,0.02923861372221901,5.8,7.4,16.11526,105.0
153,41000437,10/19/1993,44.4553152954587,-92.2655843504396,1,4,9313159,,,11.8,10.1,13.0,605.0,,11.5,8.3,20.64134,57.0,10,FALL,1993,2.892214905584323,0.15422464870780084,11.8,10.1,13.0,605.0,0.029089349560864723,11.5,8.3,20.64134,57.0
154,41000438,10/19/1993,44.4505982929894,-92.2504106362754,1,4,9313068,4.07,0.149,11.8,10.6,13.0,605.0,,11.4,9.0,22.55622,50.0,10,FALL,1993,4.07,0.149,11.8,10.6,13.0,605.0,0.029281187222006073,11.4,9.0,22.55622,50.0
155,41000439,10/19/1993,44.4609480121847,-92.2403474724466,1,4,9313065,3.815,0.151,11.8,10.8,14.0,605.0,,10.4,7.4,22.90438,52.0,10,FALL,1993,3.815,0.151,11.8,10.8,14.0,605.0,0.02931231478375225,10.4,7.4,22.90438,52.0
156,41000440,10/19/1993,44.4528777253525,-92.2197512399404,1,4,9313066,3.957,0.168,11.5,9.4,12.0,610.0,,9.2,1.9,18.3783,61.0,10,FALL,1993,3.957,0.168,11.5,9.4,12.0,610.0,0.02951686328122074,9.2,1.9,18.3783,61.0
157,41000441,10/19/1993,44.4470942559635,-92.2035657788084,1,4,9313069,4.383,0.159,12.0,10.6,9.0,605.0,,8.1,7.2,16.72454,64.0,10,FALL,1993,4.383,0.159,12.0,10.6,9.0,605.0,0.02961126681531507,8.1,7.2,16.72454,64.0
158,41000442,10/19/1993,44.4528239382221,-92.2080126811099,1,4,9313067,2.929,0.159,11.9,9.8,11.0,615.0,,9.5,1.5,15.50598,71.0,10,FALL,1993,2.929,0.159,11.9,9.8,11.0,615.0,0.029590850690178007,9.5,1.5,15.50598,71.0
159,41000443,10/19/1993,44.4420035986041,-92.2159878117009,1,4,9313070,4.036,0.19,12.8,11.0,12.0,595.0,,11.2,7.8,24.64518,61.0,10,FALL,1993,4.036,0.19,12.8,11.0,12.0,595.0,0.029552251908031305,11.2,7.8,24.64518,61.0
160,41000444,10/19/1993,44.4278569818026,-92.226076956679,1,4,9313161,,,12.4,11.0,15.0,605.0,,14.1,9.2,27.25638,50.0,10,FALL,1993,4.082629835915373,0.17494244881899396,12.4,11.0,15.0,605.0,0.029546227029162854,14.1,9.2,27.25638,50.0
161,41000445,10/19/1993,44.4259230527167,-92.2027603279727,1,4,9313071,4.132,0.159,12.9,11.0,12.0,608.0,,10.5,8.5,25.16742,66.0,10,FALL,1993,4.132,0.159,12.9,11.0,12.0,608.0,0.04985116483032653,10.5,8.5,25.16742,66.0
162,41000446,10/19/1993,44.4214679872885,-92.1800583615644,1,4,9313162,,,12.2,10.7,12.0,608.0,,,9.0,20.9895,68.0,10,FALL,1993,2.948386868501926,0.1499844010597775,12.2,10.7,12.0,608.0,0.0498292608140022,14.637214487648498,9.0,20.9895,68.0
163,41000447,10/19/1993,44.4344161109305,-92.1691343568812,1,4,9313160,,,12.4,10.4,7.0,610.0,,5.9,7.3,9.41318,88.0,10,FALL,1993,2.7898100220406485,0.19154070956271818,12.4,10.4,7.0,610.0,0.04970760567962836,5.9,7.3,9.41318,88.0
164,41000448,10/19/1993,44.4147585553898,-92.1599169089673,1,4,9313163,,,13.0,9.7,8.0,613.0,,6.0,10.2,12.54662,103.0,10,FALL,1993,2.848509784420009,0.18252121977074517,13.0,9.7,8.0,613.0,0.049845832334495105,6.0,10.2,12.54662,103.0
165,41000449,10/19/1993,44.414537712828,-92.1163347658911,1,4,9313072,3.962,0.166,13.0,10.1,8.0,620.0,,6.5,11.8,11.58918,79.0,10,FALL,1993,3.962,0.166,13.0,10.1,8.0,620.0,0.04974917799501945,6.5,11.8,11.58918,79.0
166,41000450,10/19/1993,44.411718822555,-92.1046461750195,1,1,9313006,3.957,0.177,12.6,10.5,8.0,603.0,,5.8,4.9,10.80582,76.0,10,FALL,1993,3.957,0.177,12.6,10.5,8.0,603.0,0.050848888578223145,5.8,4.9,10.80582,76.0
167,41000451,10/19/1993,44.4123639375418,-92.0905815370244,1,1,9313007,3.596,0.137,12.9,12.9,8.0,530.0,,7.0,0.6,21.68582,63.0,10,FALL,1993,3.596,0.137,12.9,12.9,8.0,530.0,0.0551699812125923,7.0,0.6,21.68582,63.0
168,41000452,10/19/1993,44.4033147636525,-92.0647765079313,1,1,9313008,3.894,0.18,11.9,9.6,11.0,593.0,,9.9,6.4,15.15782,71.0,10,FALL,1993,3.894,0.18,11.9,9.6,11.0,593.0,0.0508806521779377,9.9,6.4,15.15782,71.0
169,41000453,10/19/1993,44.4002562769427,-92.0530588158711,1,1,9313009,3.621,0.166,12.0,9.5,10.0,591.0,,8.9,3.7,13.50406,80.0,10,FALL,1993,3.621,0.166,12.0,9.5,10.0,591.0,0.06717784598067113,8.9,3.7,13.50406,80.0
170,41000454,10/19/1993,44.3948573851739,-92.0458255177767,1,1,9313109,,,11.9,10.6,10.0,443.0,,9.6,3.7,21.8599,90.0,10,FALL,1993,2.8201826177441616,0.14188908433746178,11.9,10.6,10.0,443.0,0.06272155943547049,9.6,3.7,21.8599,90.0
171,41000455,10/20/1993,44.5663969130158,-92.4959039847965,1,1,9313004,3.417,0.169,12.6,11.7,17.0,586.0,,26.6,4.2,33.34918,56.0,10,FALL,1993,3.417,0.169,12.6,11.7,17.0,586.0,0.05387425793232915,26.6,4.2,33.34918,56.0
172,41000456,10/20/1993,44.568141086832,-92.4832952793568,1,1,9313002,3.605,0.169,12.6,11.8,21.0,582.0,,27.2,6.4,33.1751,50.0,10,FALL,1993,3.605,0.169,12.6,11.8,21.0,582.0,0.06766074057689633,27.2,6.4,33.1751,50.0
173,41000457,10/20/1993,44.5644825280484,-92.4707348152049,1,1,9313107,,,12.6,11.9,19.0,588.0,,25.9,4.9,33.69734,50.0,10,FALL,1993,3.366499778133028,0.20200001082277913,12.6,11.9,19.0,588.0,0.009999999999999998,25.9,4.9,33.69734,50.0
174,41000458,10/20/1993,44.5607252405705,-92.438029576903,1,3,9313037,4.1,0.17,12.4,11.7,20.0,583.0,0.2,30.0,0.4,34.74182,39.0,10,FALL,1993,4.1,0.17,12.4,11.7,20.0,583.0,0.2,30.0,0.4,34.74182,39.0
175,41000459,10/20/1993,44.5589248025494,-92.4380469077462,1,3,9313038,4.262,0.162,12.6,11.6,19.0,580.0,0.12,29.2,1.0,34.0455,43.0,10,FALL,1993,4.262,0.162,12.6,11.6,19.0,580.0,0.12,29.2,1.0,34.0455,43.0
176,41000460,10/20/1993,44.5570743613018,-92.4279917170038,1,1,9313005,3.948,0.159,12.8,11.9,19.0,583.0,,26.2,3.7,36.04742,42.0,10,FALL,1993,3.948,0.159,12.8,11.9,19.0,583.0,0.07,26.2,3.7,36.04742,42.0
177,41000461,10/20/1993,44.5588873814979,-92.4304922823803,1,1,9313108,,,12.8,12.0,24.0,578.0,,27.1,4.1,42.57542,59.0,10,FALL,1993,4.020836056771806,0.15977485166778518,12.8,12.0,24.0,578.0,0.07,27.1,4.1,42.57542,59.0
178,41000462,10/20/1993,44.5644234797437,-92.4581425126762,1,2,9313019,4.068,0.156,12.4,11.2,20.0,579.0,,28.0,1.8,35.43814,50.0,10,FALL,1993,4.068,0.156,12.4,11.2,20.0,579.0,0.018571428571430133,28.0,1.8,35.43814,50.0
179,41000463,10/20/1993,44.5661999125846,-92.4530887329035,1,2,9313018,3.893,0.158,12.5,11.2,20.0,576.0,,26.3,1.4,36.39558,46.0,10,FALL,1993,3.893,0.158,12.5,11.2,20.0,576.0,0.01879215610877194,26.3,1.4,36.39558,46.0
180,41000464,10/20/1993,44.5679882640631,-92.4505532536146,1,2,9313118,,,12.0,11.0,19.0,567.0,,25.6,1.4,32.65286,49.0,10,FALL,1993,3.9803333271116683,0.15833333330958654,12.0,11.0,19.0,567.0,0.019345028340024134,25.6,1.4,32.65286,49.0
181,41000465,10/20/1993,44.5698248051417,-92.4580923650562,1,3,9313132,,,11.6,11.8,49.0,547.0,0.01,80.2,0.5,72.08198,19.0,10,FALL,1993,3.943821819562061,0.16414329687013934,11.6,11.8,49.0,547.0,0.01,80.2,0.5,72.08198,19.0
182,41000466,10/20/1993,44.5716608502559,-92.4656319551803,1,3,9313036,2.649,0.237,11.0,10.7,71.0,520.0,0.01,72.9,0.8,86.35654,17.0,10,FALL,1993,2.649,0.237,11.0,10.7,71.0,520.0,0.01,72.9,0.8,86.35654,17.0
183,41000467,10/20/1993,44.5734494792054,-92.463096618761,1,3,9313131,,,10.7,12.6,160.0,490.0,0.01,280.8,0.7,129.09318,10.0,10,FALL,1993,3.2485000628828598,0.20399999653855816,10.7,12.6,160.0,490.0,0.01,280.8,0.7,129.09318,10.0
184,41000468,10/20/1993,44.5735079904662,-92.4756908789575,1,2,9313117,,,12.1,11.6,28.0,572.0,,36.9,4.3,34.74182,37.0,10,FALL,1993,4.300295914430068,0.17765497115419054,12.1,11.6,28.0,572.0,0.0688854371869851,36.9,4.3,34.74182,37.0
185,41000469,10/20/1993,44.5771318977096,-92.4806965467551,1,3,9313129,,,12.0,12.4,24.0,568.0,0.05,36.7,0.8,40.22534,45.0,10,FALL,1993,4.264740079206924,0.1793380979322083,12.0,12.4,24.0,568.0,0.05,36.7,0.8,40.22534,45.0
186,41000470,10/20/1993,44.575342877433,-92.4832315083026,1,3,9313035,4.49,0.187,12.5,11.9,28.0,572.0,0.09,42.3,1.2,40.74758,42.0,10,FALL,1993,4.49,0.187,12.5,11.9,28.0,572.0,0.09,42.3,1.2,40.74758,42.0
187,41000471,10/20/1993,44.5753768197937,-92.490788329224,1,3,9313034,3.608,0.157,12.8,12.9,20.0,569.0,0.04,28.4,0.6,38.57158,55.0,10,FALL,1993,3.608,0.157,12.8,12.9,20.0,569.0,0.04,28.4,0.6,38.57158,55.0
188,41000472,10/20/1993,44.5736208468583,-92.5008795120099,1,3,9313130,,,13.0,13.1,40.0,574.0,0.06,97.6,0.6,58.76486,40.0,10,FALL,1993,3.3867089370703036,0.16211145617999212,13.0,13.1,40.0,574.0,0.06,97.6,0.6,58.76486,40.0
189,41000473,10/20/1993,44.5754432046021,-92.5059020105815,1,3,9313033,3.468,0.16,12.3,11.5,22.0,582.0,0.12,30.5,0.4,39.79014,40.0,10,FALL,1993,3.468,0.16,12.3,11.5,22.0,582.0,0.12,30.5,0.4,39.79014,40.0
190,41000474,10/20/1993,44.57364275155,-92.5059172561513,1,2,9313017,3.314,0.164,12.3,11.6,20.0,584.0,,26.1,0.8,55.28326,47.0,10,FALL,1993,3.314,0.164,12.3,11.6,20.0,584.0,0.08686291687931072,26.1,0.8,55.28326,47.0
191,41000475,10/20/1993,44.5665880081517,-92.541238238606,1,1,9313003,3.465,0.164,12.2,11.4,20.0,584.0,,26.5,5.5,38.48454,42.0,10,FALL,1993,3.465,0.164,12.2,11.4,20.0,584.0,0.030000000000000002,26.5,5.5,38.48454,42.0
192,41000476,10/20/1993,44.5774208978125,-92.5487104558621,1,1,9313106,,,12.1,11.7,20.0,586.0,,26.3,7.0,34.13254,51.0,10,FALL,1993,3.9815482611370774,0.25278017472159414,12.1,11.7,20.0,586.0,0.029999999999999995,26.3,7.0,34.13254,51.0
